https://en.wikipedia.org/wiki/Compact_Macintosh;Compact Macintosh
https://en.wikipedia.org/wiki/Quadra_700;Quadra 700
https://en.wikipedia.org/wiki/Macintosh_Quadra;Macintosh Quadra
https://en.wikipedia.org/wiki/Quadra_900;Quadra 900
https://en.wikipedia.org/wiki/PowerBook_100;PowerBook 100
https://en.wikipedia.org/wiki/PowerBook;PowerBook
https://en.wikipedia.org/wiki/PowerBook_140;PowerBook 140
https://en.wikipedia.org/wiki/PowerBook_170;PowerBook 170
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/Macintosh_LC_II;Macintosh LC II
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Quadra_950;Quadra 950
https://en.wikipedia.org/wiki/PowerBook_145;PowerBook 145
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_IIvi;Macintosh IIvi
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Apple_Performa_Plus_Display;Apple Performa Plus Display
https://en.wikipedia.org/wiki/Macintosh_IIvi;Macintosh IIvi
https://en.wikipedia.org/wiki/Macintosh_IIvx;Macintosh IIvx
https://en.wikipedia.org/wiki/PowerBook_160;PowerBook 160
https://en.wikipedia.org/wiki/PowerBook_180;PowerBook 180
https://en.wikipedia.org/wiki/PowerBook_Duo_210;PowerBook Duo 210
https://en.wikipedia.org/wiki/PowerBook_Duo;PowerBook Duo
https://en.wikipedia.org/wiki/PowerBook_Duo_230;PowerBook Duo 230
https://en.wikipedia.org/wiki/StyleWriter_II;StyleWriter II
https://en.wikipedia.org/wiki/Apple_Color_Printer;Apple Color Printer
https://en.wikipedia.org/wiki/Macintosh_Color_Classic;Macintosh Color Classic
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_LC_III;Macintosh LC III
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Macintosh_Color_Classic;Macintosh Color Classic
https://en.wikipedia.org/wiki/Quadra_610;Quadra 610
https://en.wikipedia.org/wiki/Macintosh_Centris;Macintosh Centris
https://en.wikipedia.org/wiki/Quadra_650;Quadra 650
https://en.wikipedia.org/wiki/Quadra_800;Quadra 800
https://en.wikipedia.org/wiki/PowerBook_160#PowerBook_165c;PowerBook 160
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/Quadra_800;Quadra 800
https://en.wikipedia.org/wiki/Apple_Workgroup_Server;Apple Workgroup Server
https://en.wikipedia.org/wiki/Quadra_950;Quadra 950
https://en.wikipedia.org/wiki/PowerCD;PowerCD
https://en.wikipedia.org/wiki/PowerCD;PowerCD
https://en.wikipedia.org/wiki/PowerCD#AppleDesign_Powered_Speakers;PowerCD
https://en.wikipedia.org/wiki/PowerCD;PowerCD
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/PowerBook_145b;PowerBook 145b
https://en.wikipedia.org/wiki/PowerBook_180c;PowerBook 180c
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/StyleWriter;StyleWriter
https://en.wikipedia.org/wiki/Macintosh_LC_520;Macintosh LC 520
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Quadra_650;Quadra 650
https://en.wikipedia.org/wiki/Quadra_660AV;Quadra 660AV
https://en.wikipedia.org/wiki/Quadra_840AV;Quadra 840AV
https://en.wikipedia.org/wiki/Apple_AudioVision_14_Display;Apple AudioVision 14 Display
https://en.wikipedia.org/wiki/Apple_Newton;Apple Newton
https://en.wikipedia.org/wiki/Apple_Newton;Apple Newton
https://en.wikipedia.org/wiki/PowerBook_160#PowerBook_165;PowerBook 160
https://en.wikipedia.org/wiki/Macintosh_Color_Classic;Macintosh Color Classic
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/Macintosh_Quadra_605;Macintosh Quadra 605
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Performa_550;Macintosh Performa 550
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_TV;Macintosh TV
https://en.wikipedia.org/wiki/Macintosh_Color_Classic_II;Macintosh Color Classic II
https://en.wikipedia.org/wiki/Quadra_605;Quadra 605
https://en.wikipedia.org/wiki/Quadra_610;Quadra 610
https://en.wikipedia.org/wiki/Quadra_650;Quadra 650
https://en.wikipedia.org/wiki/PowerBook_Duo_250;PowerBook Duo 250
https://en.wikipedia.org/wiki/PowerBook_Duo_270c;PowerBook Duo 270c
https://en.wikipedia.org/wiki/Apple_Color_Plus_14%22_Display;Apple Color Plus 14" Display
https://en.wikipedia.org/wiki/Macintosh_LC_520;Macintosh LC 520
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_LC_550;Macintosh LC 550
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Macintosh_LC_575;Macintosh LC 575
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/StyleWriter;StyleWriter
https://en.wikipedia.org/wiki/Apple_QuickTake;Apple QuickTake
https://en.wikipedia.org/wiki/QuickTake;QuickTake
https://en.wikipedia.org/wiki/Macintosh_Quadra_610;Macintosh Quadra 610
https://en.wikipedia.org/wiki/Macintosh_Quadra;Macintosh Quadra
https://en.wikipedia.org/wiki/Power_Macintosh_6100;Power Macintosh 6100
https://en.wikipedia.org/wiki/Power_Macintosh;Power Macintosh
https://en.wikipedia.org/wiki/Power_Macintosh_7100;Power Macintosh 7100
https://en.wikipedia.org/wiki/Power_Macintosh_8100;Power Macintosh 8100
https://en.wikipedia.org/wiki/Power_Macintosh;Power Macintosh
https://en.wikipedia.org/wiki/Power_Macintosh_6100;Power Macintosh 6100
https://en.wikipedia.org/wiki/Power_Macintosh_8100;Power Macintosh 8100
https://en.wikipedia.org/wiki/Workgroup_Server_9150;Workgroup Server 9150
https://en.wikipedia.org/wiki/PowerBook_500;PowerBook 500
https://en.wikipedia.org/wiki/PowerBook_500;PowerBook 500
https://en.wikipedia.org/wiki/PowerBook_500;PowerBook 500
https://en.wikipedia.org/wiki/PowerBook_500;PowerBook 500
https://en.wikipedia.org/wiki/PowerBook_Duo;PowerBook Duo
https://en.wikipedia.org/wiki/PowerBook_Duo;PowerBook Duo
https://en.wikipedia.org/wiki/Duo_Dock;Duo Dock
https://en.wikipedia.org/wiki/Macintosh_Quadra_630;Macintosh Quadra 630
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Quadra_630;Quadra 630
https://en.wikipedia.org/wiki/PowerBook_150;PowerBook 150
https://en.wikipedia.org/wiki/Apple_Multiple_Scan_15_Display;Apple Multiple Scan 15 Display
https://en.wikipedia.org/wiki/StyleWriter;StyleWriter
https://en.wikipedia.org/wiki/LaserWriter;LaserWriter
https://en.wikipedia.org/wiki/Power_Macintosh_6100;Power Macintosh 6100
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Power_Macintosh_6100;Power Macintosh 6100
https://en.wikipedia.org/wiki/Power_Macintosh;Power Macintosh
https://en.wikipedia.org/wiki/Macintosh_LC_630;Macintosh LC 630
https://en.wikipedia.org/wiki/Macintosh_LC;Macintosh LC
https://en.wikipedia.org/wiki/Bandai_Pippin;Bandai Pippin
https://en.wikipedia.org/wiki/Bandai_Pippin;Bandai Pippin
https://en.wikipedia.org/wiki/Power_Macintosh_6200;Power Macintosh 6200
https://en.wikipedia.org/wiki/Power_Macintosh_8115;Power Macintosh 8115
https://en.wikipedia.org/wiki/Power_Macintosh;Power Macintosh
https://en.wikipedia.org/wiki/Macintosh_LC_580;Macintosh LC 580
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/StyleWriter;StyleWriter
https://en.wikipedia.org/wiki/Macintosh_LC_580;Macintosh LC 580
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Power_Macintosh_5200_LC;Power Macintosh 5200 LC
https://en.wikipedia.org/wiki/Power_Macintosh;Power Macintosh
https://en.wikipedia.org/wiki/Macintosh_LC_family;Macintosh LC family
https://en.wikipedia.org/wiki/Power_Macintosh_5200_LC;Power Macintosh 5200 LC
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Quadra_630;Macintosh Quadra 630
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Macintosh_Quadra_630;Macintosh Quadra 630
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Power_Macintosh_5200_LC;Power Macintosh 5200 LC
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
https://en.wikipedia.org/wiki/Power_Macintosh_6200;Power Macintosh 6200
https://en.wikipedia.org/wiki/Macintosh_Performa;Macintosh Performa
